longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378,4.135957066188884,3.645796064400063,0.25605536332178824,True,False,False,False,False
-118.16,34.06,25.0,4284.0,741.0,2163.0,701.0,6.1509,6.111269614835076,3.085592011411828,0.172969187675066,True,False,False,False,False
-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,3.4567307692299383,1.5985576923073082,0.31571627260081253,True,False,False,False,False
-124.18,40.79,39.0,1836.0,352.0,883.0,337.0,1.745,5.4480712166155945,2.6201780415422493,0.19172113289759304,False,False,False,False,True
-117.82,33.88,15.0,5392.0,895.0,2531.0,827.0,6.2185,6.519951632405499,3.0604594921398958,0.16598664688426992,True,False,False,False,False
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,5.73180873180754,2.496881496880978,0.17736670293796963,True,False,False,False,False
-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,4.571428571426592,2.4458874458863873,0.21306818181816164,True,False,False,False,False
-118.09,33.94,33.0,1976.0,404.0,1379.0,395.0,3.8542,5.002531645568354,3.4911392405054453,0.20445344129553622,True,False,False,False,False
-120.6,35.1,16.0,3290.0,686.0,1497.0,655.0,2.6875,5.022900763358011,2.285496183205758,0.208510638297866,True,False,False,False,False
-118.46,35.12,16.0,4084.0,812.0,2033.0,668.0,3.2405,6.113772455088904,3.043413173652239,0.19882468168461806,False,True,False,False,False
-118.19,33.83,43.0,2641.0,411.0,1011.0,444.0,6.4468,5.948198198196859,2.2770270270265143,0.15562287012494677,False,False,False,False,True
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,6.156069364160071,2.49421965317847,0.25586854460092695,False,True,False,False,False
-114.98,33.82,15.0,644.0,129.0,137.0,52.0,3.2097,12.384615384591568,2.634615384610318,0.20031055900618006,False,True,False,False,False
-118.23,33.9,45.0,1285.0,238.0,840.0,211.0,3.4107,6.090047393362043,3.9810426540265493,0.18521400778208674,True,False,False,False,False
-118.47,34.01,27.0,1782.0,471.0,837.0,422.0,3.7727,4.222748815164876,1.9834123222744116,0.26430976430974945,True,False,False,False,False
-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,3.054117647058105,2.661176470587609,0.3320493066255522,False,True,False,False,False
-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2.3967,4.932059447981968,2.428874734606703,0.21609987085664156,False,True,False,False,False
-117.91,33.74,15.0,715.0,214.0,1394.0,244.0,3.3846,2.930327868851258,5.713114754096019,0.29930069930065745,True,False,False,False,False
-118.16,34.07,42.0,3836.0,777.0,2118.0,754.0,3.6364,5.087533156497999,2.809018567638885,0.20255474452554217,True,False,False,False,False
-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,4.672588832486124,3.1548223350245803,0.22216186854968917,False,True,False,False,False
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,5.718840579708488,2.443478260868857,0.18601115053217507,True,False,False,False,False
-118.16,34.09,52.0,1722.0,448.0,1122.0,425.0,3.1204,4.0517647058814,2.639999999999379,0.26016260162600113,True,False,False,False,False
-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632,5.753731343281435,2.440298507461776,0.18741893644616164,False,False,False,True,False
-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,5.6310043668109975,3.4017467248900872,0.19154711128343577,True,False,False,False,False
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,6.775132275130483,3.1005291005282802,0.15775087856305514,True,False,False,False,False
-118.31,33.8,30.0,3096.0,757.0,2048.0,704.0,3.125,4.397727272726648,2.9090909090904957,0.24450904392764067,True,False,False,False,False
-122.01,37.56,6.0,3028.0,778.0,1531.0,736.0,4.4259,4.11413043478205,2.0801630434779783,0.2569352708058039,False,False,False,True,False
-119.02,36.07,39.0,1173.0,269.0,702.0,232.0,1.6146,5.056034482756441,3.025862068964213,0.2293265132139617,False,True,False,False,False
-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,4.439102564101852,2.357371794871417,0.24693140794222934,False,True,False,False,False
-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,6.047899778923874,3.2818717759762976,0.17783599366394434,True,False,False,False,False
-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,6.562162162158615,2.702702702701242,0.15815485996703804,True,False,False,False,False
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336,6.935114503814147,2.515267175571559,0.14419372592184126,False,False,False,False,True
-119.56,36.08,37.0,766.0,189.0,639.0,190.0,1.6607,4.0315789473663,3.3631578947350724,0.24673629242816622,False,True,False,False,False
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,5.277591973242382,3.8762541806007103,0.22243346007603151,False,False,False,False,True
-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,5.662650602402816,6.289156626498447,0.2234042553191014,False,False,False,False,True
-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,6.350649350646602,2.978354978353689,0.1506475800954226,False,True,False,False,False
-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,3.6587,5.343839541545747,2.7879656160450463,0.19302949061661162,True,False,False,False,False
-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,3.0311231393771267,3.050067658998234,0.35357142857141277,True,False,False,False,False
-117.13,32.75,23.0,3999.0,1182.0,2051.0,1130.0,2.1292,3.538938053097032,1.81504424778745,0.29557389347336094,False,False,False,False,True
-122.75,38.46,16.0,2653.0,606.0,1693.0,586.0,2.6384,4.527303754265438,2.889078498293022,0.2284206558612805,True,False,False,False,False
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,7.674358974357006,2.5410256410249894,0.14333444704309578,True,False,False,False,False
-117.59,34.16,10.0,9467.0,1181.0,3819.0,1122.0,7.8252,8.437611408198892,3.4037433155077177,0.12474912855181024,False,True,False,False,False
-119.59,34.39,35.0,622.0,170.0,278.0,139.0,3.6969,4.474820143881673,1.9999999999985614,0.27331189710606535,True,False,False,False,False
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,7.214833759588948,2.156010230178477,0.14143920595532997,True,False,False,False,False
-119.54,36.61,20.0,1490.0,318.0,1474.0,326.0,1.4937,4.570552147237862,4.5214723926366505,0.21342281879193198,False,True,False,False,False
-115.53,34.91,12.0,807.0,199.0,246.0,102.0,2.5391,7.911764705874596,2.4117647058799885,0.24659231722425692,False,True,False,False,False
-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738,5.984615384610781,1.9846153846138581,0.1838046272493337,True,False,False,False,False
-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,4.813486370157128,1.9368723098992915,0.20715350223546328,True,False,False,False,False
-121.83,37.99,23.0,1150.0,174.0,572.0,174.0,4.9167,6.609195402295053,3.2873563218371915,0.1513043478260738,False,True,False,False,False
-122.32,38.35,20.0,3494.0,549.0,1673.0,541.0,5.5718,6.458410351200285,3.09242144177392,0.1571265025758398,False,True,False,False,False
-117.18,32.83,23.0,2105.0,525.0,1218.0,484.0,3.375,4.34917355371811,2.5165289256193146,0.24940617577195964,False,False,False,False,True
-117.04,32.68,9.0,3087.0,609.0,1530.0,556.0,3.775,5.552158273380296,2.751798561150584,0.19727891156461946,False,False,False,False,True
-119.02,35.42,40.0,1912.0,439.0,1015.0,413.0,1.4598,4.629539951572729,2.457627118643473,0.22960251046023902,False,True,False,False,False
-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,5.651282051281084,2.389743589743181,0.1678765880217735,False,False,False,True,False
-122.14,38.03,42.0,118.0,34.0,54.0,30.0,2.5795,3.9333333333202223,1.7999999999940002,0.2881355932200948,False,False,False,True,False
-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,4.802059496566956,2.5205949656747686,0.23969502025255565,False,True,False,False,False
-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523,4.478902953585553,1.812236286919449,0.2326895902025326,False,False,False,True,False
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,8.034482758613763,2.5431034482736696,0.17918454935620395,False,False,False,False,True
-124.15,40.76,24.0,2858.0,511.0,1388.0,512.0,3.375,5.582031249998909,2.71093749999947,0.17879636109166624,False,False,False,False,True
-118.48,34.0,41.0,2584.0,743.0,1058.0,668.0,3.2061,3.8682634730533128,1.5838323353291042,0.28753869969039136,True,False,False,False,False
-122.95,38.73,37.0,1548.0,328.0,863.0,287.0,2.9792,5.393728222994636,3.006968641113935,0.21188630490954702,True,False,False,False,False
-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,2.37254901960668,0.9705882352936419,0.41735537190074024,False,True,False,False,False
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,4.565789473683543,2.478070175438234,0.23983349343579122,False,False,False,True,False
-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086,5.254424778759899,1.9092920353978078,0.2261052631578852,False,True,False,False,False
-118.41,34.07,47.0,2979.0,626.0,1076.0,571.0,3.9904,5.217162872153201,1.8844133099821567,0.21013763007720007,True,False,False,False,False
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,5.9892037786766545,2.2267206477729786,0.18093735917079357,True,False,False,False,False
-118.24,34.05,13.0,1703.0,697.0,1823.0,669.0,0.8288,2.5455904334824293,2.7249626307918198,0.4092777451555837,True,False,False,False,False
-118.2,33.93,36.0,1191.0,345.0,1193.0,295.0,2.5185,4.037288135591852,4.044067796608799,0.2896725440805802,True,False,False,False,False
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,7.3014553014537835,2.891891891891291,0.13439635535307135,True,False,False,False,False
-121.46,38.48,8.0,3593.0,659.0,1710.0,530.0,3.5227,6.779245283017588,3.2264150943390137,0.1834121903701591,False,True,False,False,False
-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,6.833333333332159,2.383161512027082,0.2338446064872961,False,False,False,False,True
-119.82,36.77,36.0,2252.0,468.0,1117.0,442.0,2.9081,5.095022624433237,2.5271493212663967,0.20781527531082558,False,True,False,False,False
-119.51,34.39,32.0,1921.0,394.0,951.0,334.0,3.233,5.751497005986302,2.8473053892207045,0.20510150963039014,False,False,False,False,True
-118.18,33.83,52.0,2569.0,484.0,1030.0,451.0,4.1301,5.69623059866836,2.283813747227875,0.18840015570260069,False,False,False,False,True
-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,4.7891156462568745,2.1632653061217133,0.24928977272725503,True,False,False,False,False
-117.71,33.6,8.0,3329.0,753.0,1312.0,629.0,3.5521,5.292527821938745,2.08585055643846,0.22619405226794154,True,False,False,False,False
-117.78,33.54,29.0,1421.0,462.0,520.0,339.0,2.2969,4.191740412978115,1.5339233038343558,0.3251231527093367,True,False,False,False,False
-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,5.753,6.071022727271003,3.2698863636354347,0.16144127281234621,False,True,False,False,False
-117.7,33.59,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,5.1171228516864975,2.192870782940662,0.21358377907699697,True,False,False,False,False
-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,6.429411764704622,2.837254901960228,0.16163464470874775,True,False,False,False,False
-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,5.950173812282045,2.724217844727378,0.17740993184030812,True,False,False,False,False
-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,5.3333333333309945,3.9166666666649492,0.18503289473682688,True,False,False,False,False
-118.34,34.16,25.0,6082.0,1763.0,2616.0,1644.0,3.6486,3.6995133819949086,1.591240875912312,0.2898717527129186,True,False,False,False,False
-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,5.461038961035415,3.071428571426577,0.17360285374552037,False,True,False,False,False
-118.41,33.97,43.0,1464.0,224.0,581.0,232.0,6.2022,6.310344827583488,2.5043103448265067,0.15300546448086386,True,False,False,False,False
-117.16,34.26,27.0,9285.0,1621.0,1135.0,410.0,2.5446,22.64634146340911,2.768292682926154,0.17458266020462923,False,True,False,False,False
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,6.1198910081735525,2.8514986376017912,0.18276936776491134,False,True,False,False,False
-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683,6.365714285712468,1.8657142857137528,0.21184919210052908,False,True,False,False,False
-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,4.523897058823113,2.350183823529196,0.24603819585533834,True,False,False,False,False
-117.16,32.72,27.0,1245.0,471.0,653.0,451.0,1.2668,2.760532150775441,1.4478935698444684,0.3783132530120178,False,False,False,False,True
-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,5.4150943396200875,2.457547169810162,0.2029616724738499,False,True,False,False,False
-121.87,37.3,28.0,859.0,199.0,455.0,211.0,2.3293,4.0710900473914355,2.156398104264381,0.23166472642604985,True,False,False,False,False
-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,7.498806682575776,3.069212410500461,0.14194780394652634,True,False,False,False,False
-122.28,38.31,52.0,58.0,18.0,48.0,22.0,1.76,2.636363636351653,2.1818181818082647,0.31034482758567183,False,False,False,True,False
-117.86,34.13,40.0,1304.0,280.0,607.0,256.0,2.588,5.0937499999980105,2.371093749999074,0.21472392638035162,False,True,False,False,False
-120.11,36.96,17.0,3344.0,570.0,1624.0,536.0,3.8952,6.238805970148089,3.029850746268091,0.17045454545454036,False,True,False,False,False
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,4.053333333332253,2.173333333332754,0.26447368421050893,False,False,False,True,False
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,6.23529411764444,2.7899159663853825,0.16442048517519106,True,False,False,False,False
-117.28,34.15,36.0,1734.0,280.0,604.0,259.0,3.8292,6.694980694978111,2.3320463320454317,0.16147635524797224,False,True,False,False,False
-120.45,34.97,10.0,1897.0,354.0,1353.0,357.0,3.7679,5.3137254901945905,3.789915966385493,0.1866104375329369,True,False,False,False,False
-117.08,33.12,43.0,107.0,44.0,107.0,48.0,0.7054,2.2291666666620227,2.2291666666620227,0.4112149532706437,True,False,False,False,False
-117.06,33.78,17.0,2813.0,565.0,1345.0,488.0,2.5847,5.764344262293901,2.756147540983042,0.20085318165658725,False,True,False,False,False
-120.56,35.48,12.0,4161.0,731.0,1609.0,615.0,5.0947,6.765853658535485,2.6162601626012005,0.17567892333573237,True,False,False,False,False
-121.3,38.25,27.0,2475.0,548.0,1703.0,517.0,2.5727,4.7872340425522655,3.294003868471316,0.22141414141413246,False,True,False,False,False
-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581,6.3585118376543,3.559188275084153,0.15762411347517452,False,True,False,False,False
-121.99,36.98,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,4.426656151419209,2.3801261829651117,0.23534651701407028,False,False,False,False,True
-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,5.4453781512582164,3.5840336134438724,0.18981481481480017,True,False,False,False,False
-122.23,37.76,52.0,1049.0,185.0,374.0,176.0,4.1458,5.960227272723887,2.124999999998793,0.1763584366062749,False,False,False,True,False
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,4.882352941175366,2.7601809954744887,0.19647822057459702,False,False,False,True,False
-118.4,34.04,43.0,3863.0,537.0,1398.0,511.0,8.5938,7.559686888452532,2.735812133071872,0.13901113124514267,True,False,False,False,False
-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,5.98224852070888,2.8402366863899724,0.17804154302670036,True,False,False,False,False
-117.69,33.65,15.0,5394.0,748.0,2383.0,706.0,7.5619,7.640226628894101,3.375354107648247,0.13867259918427627,True,False,False,False,False
-118.92,35.47,6.0,1755.0,280.0,664.0,254.0,6.2885,6.9094488188949175,2.6141732283454275,0.15954415954415044,False,True,False,False,False
-118.46,34.25,32.0,2217.0,422.0,1064.0,427.0,3.6989,5.192037470724779,2.491803278687941,0.1903473161930451,True,False,False,False,False
-118.37,34.19,41.0,2924.0,867.0,2751.0,836.0,2.1,3.497607655501974,3.2906698564589365,0.2965116279069666,True,False,False,False,False
-116.96,33.52,9.0,2802.0,471.0,1155.0,421.0,4.125,6.655581947741887,2.743467933491035,0.16809421841541156,False,True,False,False,False
-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,3.9303557910670754,2.46858440575303,0.2659861325115511,False,False,False,False,True
-120.31,37.29,40.0,1542.0,341.0,1283.0,341.0,1.6929,4.521994134896035,3.762463343107401,0.22114137483785853,False,True,False,False,False
-122.09,37.41,14.0,753.0,193.0,421.0,153.0,4.2463,4.921568627447764,2.7516339869263065,0.25630810092958084,False,False,False,True,False
-118.2,33.83,35.0,3737.0,613.0,1305.0,583.0,7.2096,6.409948542022914,2.2384219554027034,0.16403532245115965,False,False,False,False,True
-117.95,33.79,34.0,2584.0,408.0,1233.0,405.0,5.6935,6.380246913578672,3.044444444443693,0.15789473684209915,True,False,False,False,False
-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,5.219765929778255,2.087126137841081,0.2162431489785696,True,False,False,False,False
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,7.064425770306145,3.1176470588226564,0.15067406819983542,False,True,False,False,False
-119.16,34.28,11.0,5330.0,1056.0,2801.0,1028.0,4.763,5.184824902723231,2.7247081712059606,0.19812382739211637,False,False,False,False,True
-118.07,33.87,28.0,2399.0,436.0,1613.0,429.0,3.6339,5.592074592073288,3.7599067599058835,0.18174239266360226,True,False,False,False,False
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,6.049668874170182,2.917218543045392,0.16803503010398643,False,False,False,True,False
-121.98,37.97,26.0,2714.0,390.0,1232.0,409.0,5.9617,6.63569682151427,3.0122249388745694,0.14369933677228652,False,True,False,False,False
-121.98,37.23,33.0,3585.0,935.0,1511.0,835.0,3.1176,4.29341317365218,1.8095808383231364,0.26080892608088535,True,False,False,False,False
-118.17,33.77,37.0,1127.0,327.0,492.0,331.0,2.675,3.4048338368569775,1.486404833836409,0.29015084294584825,False,False,False,False,True
-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516,6.958139534880485,2.153488372092022,0.18850267379677885,True,False,False,False,False
-121.92,37.32,39.0,836.0,254.0,704.0,272.0,3.5256,3.073529411763576,2.5882352941166955,0.30382775119613586,True,False,False,False,False
-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,2.8281,6.0999999999984755,3.9474999999990135,0.17745901639343534,False,True,False,False,False
-122.42,37.75,52.0,2708.0,762.0,1460.0,741.0,2.9052,3.654520917678319,1.9703103913627569,0.2813884785819689,False,False,False,True,False
-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,5.0482374768079685,3.09276437847809,0.20470415288496124,True,False,False,False,False
-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369,5.38152610441659,3.785140562248236,0.1873134328358139,False,True,False,False,False
-116.88,32.81,35.0,2926.0,562.0,1590.0,506.0,4.2014,5.782608695651032,3.1422924901179563,0.19207108680792234,True,False,False,False,False
-117.29,33.18,17.0,821.0,176.0,436.0,168.0,3.1667,4.886904761901853,2.595238095236551,0.21437271619973028,False,False,False,False,True
-122.27,38.68,18.0,742.0,142.0,343.0,119.0,3.1563,6.235294117641819,2.8823529411740485,0.19137466307275047,False,True,False,False,False
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,4.007092198578719,4.907801418436236,0.2867256637167634,False,True,False,False,False
-122.03,37.86,29.0,3025.0,477.0,1035.0,452.0,6.112,6.692477876104714,2.289823008849051,0.15768595041321792,False,False,False,True,False
-117.19,34.94,31.0,2034.0,444.0,1097.0,367.0,2.1522,5.542234332423559,2.989100817437878,0.21828908554571197,False,True,False,False,False
-122.14,37.08,18.0,2420.0,439.0,1278.0,416.0,5.2101,5.8173076923062945,3.072115384614646,0.18140495867767845,False,False,False,False,True
-115.54,32.97,41.0,2429.0,454.0,1188.0,430.0,3.0091,5.648837209301012,2.7627906976737764,0.18690819267187372,False,True,False,False,False
-118.1,33.82,36.0,2422.0,420.0,1193.0,421.0,4.8462,5.752969121138777,2.833729216151346,0.1734104046242703,True,False,False,False,False
-121.92,36.55,44.0,3494.0,635.0,693.0,415.0,3.6,8.419277108431707,1.6698795180718868,0.18174012593016078,False,False,False,False,True
-121.94,37.34,41.0,2151.0,473.0,1092.0,469.0,3.7321,4.586353944561922,2.3283582089547274,0.21989772198976199,True,False,False,False,False
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,6.371040723979018,2.361990950225176,0.22159090909089335,False,True,False,False,False
-119.19,34.21,28.0,4194.0,811.0,2556.0,856.0,4.2227,4.899532710279801,2.985981308410866,0.19337148307104926,False,False,False,False,True
-117.39,33.92,25.0,2886.0,583.0,2327.0,577.0,2.3851,5.001733102252166,4.032928942806927,0.202009702009695,False,True,False,False,False
-121.84,37.34,27.0,2512.0,526.0,3033.0,526.0,4.25,4.775665399238635,5.766159695816394,0.20939490445859038,True,False,False,False,False
-117.99,33.8,18.0,383.0,94.0,487.0,98.0,3.975,3.9081632653021345,4.96938775509697,0.24543080939941372,True,False,False,False,False
-118.72,34.28,17.0,3051.0,433.0,1705.0,495.0,5.7376,6.163636363635119,3.4444444444437488,0.14192068174368594,True,False,False,False,False
-117.05,32.69,8.0,831.0,158.0,740.0,154.0,5.3908,5.396103896100392,4.805194805191685,0.19013237063776292,False,False,False,False,True
-118.28,34.08,40.0,1630.0,543.0,1568.0,510.0,2.7366,3.1960784313719226,3.0745098039209657,0.33312883435580776,True,False,False,False,False
-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,3.8151364764263254,1.9652605459054633,0.27967479674795837,False,False,False,False,True
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,6.5439560439524485,2.9505494505478294,0.15952980688495721,False,True,False,False,False
-117.16,32.81,14.0,4328.0,1100.0,2046.0,1044.0,2.2899,4.145593869731403,1.959770114942341,0.25415896487984624,False,False,False,False,True
-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,4.907788719784699,3.067144136078508,0.2282013863553406,True,False,False,False,False
-119.69,36.81,13.0,1524.0,366.0,994.0,370.0,2.5446,4.118918918917806,2.6864864864857605,0.24015748031494485,False,True,False,False,False
-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,4.968749999998275,4.034722222220822,0.21663172606567319,True,False,False,False,False
-118.14,34.16,39.0,2776.0,840.0,2546.0,773.0,2.575,3.5912031047860813,3.2936610608016434,0.3025936599423522,True,False,False,False,False
-122.03,37.87,21.0,3521.0,447.0,1396.0,467.0,8.2673,7.539614561026223,2.9892933618837283,0.12695257029252693,False,False,False,True,False
-124.1,40.5,42.0,2380.0,553.0,1300.0,504.0,1.7574,4.722222222221285,2.5793650793645675,0.23235294117646083,True,False,False,False,False
-121.88,37.32,30.0,1242.0,338.0,1438.0,325.0,2.6607,3.821538461537286,4.4246153846140235,0.2721417069242937,True,False,False,False,False
-122.43,37.79,25.0,1637.0,394.0,649.0,379.0,5.0049,4.3192612137191775,1.7124010554085192,0.24068417837506165,False,False,False,True,False
-118.32,34.18,44.0,1594.0,389.0,832.0,340.0,3.4,4.688235294116268,2.447058823528692,0.244040150564602,True,False,False,False,False
-121.61,37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,5.946368715083135,3.3642458100554897,0.17061255167230044,True,False,False,False,False
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,5.504672897191117,3.158878504669945,0.16468590831915708,False,True,False,False,False
-121.23,38.11,48.0,561.0,81.0,240.0,69.0,3.6312,8.130434782596913,3.4782608695601764,0.14438502673794218,False,True,False,False,False
-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375,5.231805929917727,2.7277628032337664,0.19474497681606415,True,False,False,False,False
-118.06,34.04,28.0,1516.0,363.0,1011.0,344.0,2.6288,4.406976744184766,2.9389534883712387,0.23944591029022166,True,False,False,False,False
-122.29,37.81,46.0,935.0,297.0,582.0,277.0,0.7286,3.3754512635366876,2.1010830324902163,0.3176470588234954,False,False,False,True,False
-118.28,33.82,26.0,4586.0,1042.0,3680.0,1027.0,4.174,4.465433300875904,3.5832521908467787,0.22721325774094575,True,False,False,False,False
-117.14,34.75,33.0,552.0,120.0,347.0,97.0,1.8158,5.690721649478669,3.577319587625178,0.2173913043477867,False,True,False,False,False
-121.77,38.69,47.0,1697.0,318.0,775.0,276.0,3.4559,6.148550724635454,2.8079710144917365,0.18738951090158,False,True,False,False,False
-118.05,33.9,41.0,550.0,129.0,642.0,125.0,1.875,4.39999999999648,5.135999999995891,0.23454545454541187,True,False,False,False,False
-121.24,38.01,22.0,1526.0,299.0,790.0,300.0,2.4342,5.086666666664971,2.633333333332456,0.19593709043249044,False,True,False,False,False
-117.25,32.81,32.0,2402.0,551.0,1020.0,532.0,3.3942,4.515037593984113,1.9172932330823462,0.2293921731889996,False,False,False,False,True
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,6.382758620687454,2.703448275861137,0.15721231766611793,True,False,False,False,False
-117.3,34.15,38.0,740.0,163.0,332.0,138.0,2.4107,5.362318840575825,2.4057971014475323,0.2202702702702405,False,True,False,False,False
-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,8.227424749161129,2.802675585283344,0.1272357723577184,True,False,False,False,False
-117.99,33.75,22.0,3024.0,754.0,2357.0,743.0,3.3125,4.06998654104925,3.1722745625836914,0.2493386243386161,True,False,False,False,False
-118.3,33.98,48.0,2010.0,445.0,1208.0,404.0,1.6611,4.975247524751244,2.9900990099002502,0.22139303482585962,True,False,False,False,False
-122.07,37.59,15.0,3475.0,686.0,2568.0,653.0,4.6211,5.321592649310057,3.932618683000929,0.19741007194244037,False,False,False,True,False
-121.81,37.35,29.0,2396.0,452.0,2000.0,481.0,4.375,4.981288981287946,4.158004158003294,0.18864774624373168,True,False,False,False,False
-119.88,34.42,22.0,2367.0,492.0,1333.0,488.0,3.6304,4.85040983606458,2.731557377048621,0.2078580481622219,False,False,False,False,True
-117.11,32.7,34.0,2028.0,522.0,1797.0,464.0,1.7402,4.370689655171472,3.8728448275853724,0.25739644970412934,False,False,False,False,True
-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,4.826996197717713,1.8326996197715146,0.24261520283575255,False,False,False,False,True
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,3.921419518377196,1.7287705956905286,0.27989657401421203,False,False,False,True,False
-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,6.8111111111085885,2.7851851851841536,0.14953779227840405,False,True,False,False,False
-117.85,33.62,13.0,5192.0,658.0,1865.0,662.0,15.0001,7.842900302113619,2.817220543806221,0.12673343605546752,True,False,False,False,False
-119.82,34.43,15.0,1482.0,345.0,669.0,379.0,3.0773,3.9102902374659867,1.765171503957318,0.23279352226719077,False,False,False,False,True
-118.63,34.16,33.0,2896.0,455.0,1116.0,411.0,6.0192,7.046228710460573,2.715328467152624,0.15711325966850287,True,False,False,False,False
-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,3.6354344122651385,3.8296422487216644,0.30459231490157895,True,False,False,False,False
